rank,lemma,PoS,freq,synonym,synset,random,synonym_similarity_left,synonym_similarity_right,synonym_similarity,random_similarity_left,random_similarity_right,random_similarity
4032,thumb,n,16776,ovolo,Synset('ovolo.n.01'),neonatology,0.6306858211755753,0.6301284655928612,0.6304071433842182,0.6843970939517021,0.6840483844280243,0.6842227391898632
4033,colony,n,16776,dependency,Synset('colony.n.05'),eugene,0.6970442086458206,0.6962943822145462,0.6966692954301834,0.6502646654844284,0.6537447646260262,0.6520047150552273
4034,walking,n,16767,walk,Synset('walk.n.01'),imbibition,0.8938566371798515,0.886862263083458,0.8903594501316547,0.6582738980650902,0.6774430647492409,0.6678584814071655
4035,accessible,a,16761,approachable,Synset('accessible.s.02'),unreformable,0.8391451463103294,0.831760473549366,0.8354528099298477,0.7901254296302795,0.7978420481085777,0.7939837388694286
4036,damn,v,16761,anathemize,Synset('curse.v.03'),outcrop,0.6816427633166313,0.6899604797363281,0.6858016215264797,0.643891267478466,0.6343078762292862,0.6390995718538761
4037,integration,n,16746,integrating,Synset('integration.n.01'),son,0.8819848075509071,0.8695206567645073,0.8757527321577072,0.6421763673424721,0.650521956384182,0.646349161863327
4038,spouse,n,16732,mate,Synset('spouse.n.01'),casquet,0.7848314642906189,0.7724285870790482,0.7786300256848335,0.6898941919207573,0.6989774256944656,0.6944358088076115
4039,award,v,16728,present,Synset('award.v.01'),liquefy,0.6739410907030106,0.669205941259861,0.6715735159814358,0.6560302004218102,0.6803753897547722,0.6682027950882912
4040,excitement,n,16728,excitation,Synset('excitement.n.02'),rotl,0.7974739819765091,0.7988440915942192,0.7981590367853642,0.674315869808197,0.6964069604873657,0.6853614151477814
4041,residence,n,16727,residency,Synset('residency.n.01'),urethra,0.8639722242951393,0.8643877357244492,0.8641799800097942,0.6768486797809601,0.6890909224748611,0.6829698011279106
4042,bold,a,16726,sheer,Synset('bluff.s.01'),newborn,0.7135502770543098,0.7229145988821983,0.7182324379682541,0.6547403782606125,0.6664339900016785,0.6605871841311455
4043,adolescent,n,16726,teen,Synset('adolescent.n.01'),wayne,0.8652349337935448,0.8563950061798096,0.8608149699866772,0.64809799939394,0.6534894853830338,0.6507937423884869
4044,greek,a,16725,grecian,Synset('greek.a.01'),unskillful,0.8465454652905464,0.8541636615991592,0.8503545634448528,0.7540044710040092,0.7584462091326714,0.7562253400683403
4045,doll,n,16714,dolly,Synset('doll.n.01'),coot,0.9269008859992027,0.9290956929326057,0.9279982894659042,0.6773529276251793,0.6853245347738266,0.681338731199503
4046,oxygen,n,16714,o,Synset('oxygen.n.01'),demerit,0.6635261699557304,0.6511115953326225,0.6573188826441765,0.6027863919734955,0.6226200610399246,0.61270322650671
4048,gravity,n,16674,sombreness,Synset('graveness.n.01'),rapper,0.6917104870080948,0.7044314965605736,0.6980709917843342,0.6489951238036156,0.6470639705657959,0.6480295471847057
4049,functional,a,16672,operative,Synset('running.s.06'),ritual,0.757586881518364,0.7513697370886803,0.7544783093035221,0.701444111764431,0.6957007721066475,0.6985724419355392
4050,palace,n,16669,castle,Synset('palace.n.01'),amazon,0.8445096164941788,0.8453121483325958,0.8449108824133873,0.7159410938620567,0.7187340781092644,0.7173375859856606
4051,echo,v,16668,recall,Synset('echo.v.03'),containerise,0.7045847177505493,0.7092235833406448,0.7069041505455971,0.7213440760970116,0.7229970842599869,0.7221705801784992
4053,rescue,n,16660,delivery,Synset('rescue.n.01'),caller,0.70997304469347,0.7160448208451271,0.7130089327692986,0.6564904376864433,0.6624645888805389,0.6594775132834911
4055,program,v,16652,programme,Synset('program.v.02'),govern,0.8625665083527565,0.864260695874691,0.8634136021137238,0.7079430967569351,0.7098543792963028,0.708898738026619
4056,endorse,v,16646,indorse,Synset('endorse.v.04'),toll,0.7454121857881546,0.7535184025764465,0.7494652941823006,0.6357037350535393,0.6460815519094467,0.640892643481493
4057,lawmaker,n,16643,lawgiver,Synset('lawgiver.n.01'),raphael,0.7467147931456566,0.7542237490415573,0.750469271093607,0.6938611641526222,0.7120309993624687,0.7029460817575455
4058,determination,n,16633,conclusion,Synset('decision.n.02'),pentathlon,0.7717763185501099,0.7686885818839073,0.7702324502170086,0.6989617645740509,0.7112251743674278,0.7050934694707394
4059,flash,v,16627,blink,Synset('flash.v.01'),chaffer,0.777619406580925,0.7745026648044586,0.7760610356926918,0.6565034165978432,0.6634983420372009,0.660000879317522
4061,dynamics,n,16623,dynamic,Synset('moral_force.n.01'),betaine,0.8544317930936813,0.8574401959776878,0.8559359945356846,0.6495743691921234,0.6629566848278046,0.656265527009964
4062,shell,n,16622,casing,Synset('shell.n.08'),barbital,0.7371566593647003,0.7251620665192604,0.7311593629419804,0.7045720517635345,0.7066395804286003,0.7056058160960674
4063,hint,n,16621,clue,Synset('hint.n.02'),exploiter,0.8449508994817734,0.8470691367983818,0.8460100181400776,0.6941632777452469,0.6914353594183922,0.6927993185818195
4064,frame,v,16594,border,Synset('frame.v.01'),disclose,0.6751306653022766,0.6785738542675972,0.6768522597849369,0.6902864947915077,0.6841777414083481,0.6872321180999279
4065,administer,v,16592,deal,Synset('distribute.v.01'),dip,0.6937287822365761,0.6818174794316292,0.6877731308341026,0.6525614336133003,0.6471617147326469,0.6498615741729736
4066,rush,n,16589,rushing,Synset('rush.n.07'),aspiration,0.861663855612278,0.8753368109464645,0.8685003332793713,0.6865753009915352,0.7022749856114388,0.694425143301487
4067,christianity,n,16585,christendom,Synset('christendom.n.01'),sporobolus,0.8730288818478584,0.8779555559158325,0.8754922188818455,0.7426971718668938,0.760226421058178,0.7514617964625359
4068,distract,v,16563,disquiet,Synset('perturb.v.01'),script,0.7286231145262718,0.7317062839865685,0.7301646992564201,0.6391092836856842,0.6319064050912857,0.635507844388485
4069,ban,n,16560,banning,Synset('ban.n.04'),neptune,0.8832313194870949,0.8738736510276794,0.8785524852573872,0.6633831039071083,0.677668534219265,0.6705258190631866
4070,alleged,a,16528,supposed,Synset('alleged.s.02'),tegular,0.8469584733247757,0.837221197783947,0.8420898355543613,0.6730658710002899,0.6902680471539497,0.6816669590771198
4072,value,v,16523,appraise,Synset('measure.v.04'),impanel,0.7226911261677742,0.7427614703774452,0.7327262982726097,0.6662057265639305,0.6800304800271988,0.6731181032955647
4073,biology,n,16518,biota,Synset('biota.n.01'),tamp,0.7708744183182716,0.7728666886687279,0.7718705534934998,0.5782800614833832,0.5990199521183968,0.58865000680089
4076,nasty,a,16504,awful,Synset('nasty.a.01'),unhelpful,0.843374989926815,0.8388205170631409,0.841097753494978,0.7694286406040192,0.7827282920479774,0.7760784663259983
4077,evident,a,16476,observable,Synset('discernible.s.03'),ironed,0.7957776486873627,0.7981051728129387,0.7969414107501507,0.7134383469820023,0.7100669145584106,0.7117526307702065
4078,prior,a,16472,anterior,Synset('anterior.s.02'),deniable,0.7000494375824928,0.7084891945123672,0.70426931604743,0.6670528277754784,0.6605684906244278,0.6638106591999531
4079,confess,v,16468,fink,Synset('confess.v.01'),vote,0.666182391345501,0.6733300685882568,0.6697562299668789,0.6666008904576302,0.6590274572372437,0.6628141738474369
4081,picture,v,16439,show,Synset('picture.v.02'),docket,0.7073569968342781,0.691848874092102,0.6996029354631901,0.6882257759571075,0.701075866818428,0.6946508213877678
4082,rock,v,16432,sway,Synset('rock.v.01'),relieve,0.6880159750580788,0.6875160112977028,0.6877659931778908,0.5937942266464233,0.6005015820264816,0.5971479043364525
4083,trap,n,16420,bunker,Synset('bunker.n.01'),concentration,0.7152022272348404,0.7279868721961975,0.721594549715519,0.6538962051272392,0.6620081067085266,0.6579521559178829
4085,pump,n,16418,ticker,Synset('heart.n.02'),loin,0.6879325434565544,0.7025533691048622,0.6952429562807083,0.6620291620492935,0.6810495927929878,0.6715393774211407
4087,bloody,a,16415,blooming,Synset('bally.s.01'),polluted,0.6884344443678856,0.6881423741579056,0.6882884092628956,0.7425244450569153,0.7397633939981461,0.7411439195275307
4088,hate,n,16397,hatred,Synset('hate.n.01'),eclecticist,0.8734156042337418,0.8652727454900742,0.869344174861908,0.7296944856643677,0.7219084799289703,0.725801482796669
4089,occasional,a,16386,periodic,Synset('periodic.s.02'),providential,0.8333768248558044,0.8209125325083733,0.8271446786820889,0.7185532003641129,0.7249493673443794,0.7217512838542461
4090,trunk,n,16376,proboscis,Synset('proboscis.n.02'),mohammed,0.6659145578742027,0.6635598093271255,0.6647371836006641,0.6714455261826515,0.6639763414859772,0.6677109338343143
4091,prohibit,v,16370,veto,Synset('forbid.v.01'),flick,0.7066202536225319,0.7181534543633461,0.712386853992939,0.6428498402237892,0.6564366593956947,0.649643249809742
4093,belly,n,16361,paunch,Synset('belly.n.02'),best,0.7349814847111702,0.7222942933440208,0.7286378890275955,0.6157152205705643,0.6068664789199829,0.6112908497452736
4095,asshole,n,16356,cocksucker,Synset('asshole.n.01'),diagonal,0.7497078776359558,0.7513929605484009,0.7505504190921783,0.6432023495435715,0.6557856202125549,0.6494939848780632
4097,flash,n,16348,flashing,Synset('flash.n.03'),broadside,0.8508596271276474,0.8500040620565414,0.8504318445920944,0.6601711958646774,0.6624357476830482,0.6613034717738628
4099,obstacle,n,16342,obstruction,Synset('obstacle.n.01'),bris,0.8256105184555054,0.8349459320306778,0.8302782252430916,0.6040589809417725,0.624538891017437,0.6142989359796047
4100,ridge,n,16341,ridgeline,Synset('ridge.n.04'),sobralia,0.790556438267231,0.7864539548754692,0.7885051965713501,0.7039368450641632,0.7102758660912514,0.7071063555777073
4101,heal,v,16325,cure,Synset('bring_around.v.02'),trivialise,0.8061757162213326,0.8071738258004189,0.8066747710108757,0.7045452073216438,0.7031584903597832,0.7038518488407135
4102,bastard,n,16320,mongrel,Synset('bastard.n.03'),nepotism,0.6918260753154755,0.700247086584568,0.6960365809500217,0.7007162645459175,0.6994514763355255,0.7000838704407215
4103,cheer,v,16318,embolden,Synset('cheer.v.01'),spill,0.726529985666275,0.7216367498040199,0.7240833677351475,0.638793095946312,0.6295530200004578,0.6341730579733849
4104,apology,n,16314,apologia,Synset('apology.n.02'),understudy,0.8524262458086014,0.8467550128698349,0.8495906293392181,0.6732829511165619,0.6825503930449486,0.6779166720807552
4105,tumor,n,16309,tumour,Synset('tumor.n.01'),coxcomb,0.8392319530248642,0.8265949413180351,0.8329134471714497,0.6618285924196243,0.6692259758710861,0.6655272841453552
4106,architect,n,16305,designer,Synset('architect.n.01'),vasosection,0.8474791869521141,0.8440368175506592,0.8457580022513866,0.7021245434880257,0.7088778913021088,0.7055012173950672
4107,wrist,n,16293,carpus,Synset('wrist.n.01'),plush,0.6926534697413445,0.6943055689334869,0.6934795193374157,0.6662479862570763,0.6590113565325737,0.662629671394825
4108,harbor,n,16291,harbour,Synset('harbor.n.02'),shark,0.9055151343345642,0.8965023159980774,0.9010087251663208,0.7148717492818832,0.7266043648123741,0.7207380570471287
4109,handsome,a,16284,big,Synset('big.s.12'),polytonal,0.7404097765684128,0.7422152534127235,0.7413125149905682,0.7145395949482918,0.7227434143424034,0.7186415046453476
4110,bullshit,n,16278,dogshit,Synset('bullshit.n.01'),lota,0.8097360581159592,0.8225714564323425,0.8161537572741508,0.684787318110466,0.7198912128806114,0.7023392654955387
4111,realm,n,16277,region,Synset('region.n.05'),counteroffer,0.8041439726948738,0.8033294305205345,0.8037367016077042,0.6783049032092094,0.6952718496322632,0.6867883764207363
4112,bet,n,16276,wager,Synset('bet.n.02'),hushpuppy,0.7416047751903534,0.732067234814167,0.7368360050022602,0.654601663351059,0.6477038562297821,0.6511527597904205
4113,twist,v,16274,wrench,Synset('wrench.v.01'),downsize,0.7279966026544571,0.7438426688313484,0.7359196357429028,0.6989524513483047,0.7054115831851959,0.7021820172667503
4114,inspector,n,16272,examiner,Synset('examiner.n.02'),optic,0.7902301773428917,0.7952044531702995,0.7927173152565956,0.7109876051545143,0.7144368067383766,0.7127122059464455
4116,trauma,n,16257,harm,Synset('injury.n.01'),coverage,0.7699943408370018,0.7610934302210808,0.7655438855290413,0.6980788186192513,0.6988510414958,0.6984649300575256
4117,rebuild,v,16256,reconstruct,Synset('rebuild.v.01'),enjoy,0.8382316008210182,0.8343671634793282,0.8362993821501732,0.6878463327884674,0.6949488595128059,0.6913975961506367
4118,romance,n,16244,romanticism,Synset('romanticism.n.03'),erato,0.8663483038544655,0.8683887720108032,0.8673685379326344,0.6871891468763351,0.6995242387056351,0.6933566927909851
4119,gross,a,16241,crude,Synset('crude.s.02'),superscript,0.7342550158500671,0.732500821352005,0.7333779186010361,0.6127325817942619,0.6232406049966812,0.6179865933954716
4121,age,v,16238,mature,Synset('senesce.v.01'),inoculate,0.7338156774640083,0.7466084808111191,0.7402120791375637,0.6561184003949165,0.6607133150100708,0.6584158577024937
4122,classical,a,16222,classic,Synset('authoritative.s.02'),balsamic,0.8385427445173264,0.825549453496933,0.8320460990071297,0.7176775634288788,0.7238480299711227,0.7207627967000008
4123,convey,v,16221,bring,Synset('bring.v.01'),trim,0.7153166458010674,0.7117045745253563,0.7135106101632118,0.5998011752963066,0.6034500524401665,0.6016256138682365
4124,compensation,n,16221,recompense,Synset('recompense.n.02'),panamanian,0.8100574091076851,0.8159486278891563,0.8130030184984207,0.6368099898099899,0.6530035957694054,0.6449067927896976
4125,insect,n,16198,worm,Synset('worm.n.02'),pancreatectomy,0.7814147397875786,0.7701517641544342,0.7757832519710064,0.6996986269950867,0.7008828967809677,0.7002907618880272
4126,debate,v,16195,deliberate,Synset('debate.v.03'),recombine,0.7222338393330574,0.735987052321434,0.7291104458272457,0.717390239238739,0.7280492782592773,0.7227197587490082
4127,output,n,16190,yield,Synset('output.n.04'),phytochemical,0.7476898804306984,0.7431536391377449,0.7454217597842216,0.6897438168525696,0.6890965402126312,0.6894201785326004
4128,parliament,n,16176,fantan,Synset('fantan.n.02'),iroquois,0.6714305132627487,0.6972333043813705,0.6843319088220596,0.6868078634142876,0.7000267952680588,0.6934173293411732
4129,suite,n,16164,rooms,Synset('suite.n.02'),copernicia,0.7382013276219368,0.7396912574768066,0.7389462925493717,0.673775851726532,0.680994838476181,0.6773853451013565
4131,fold,v,16148,close,Synset('close_up.v.01'),transmogrify,0.6722409725189209,0.6552782654762268,0.6637596189975739,0.6771133840084076,0.6831552311778069,0.6801343075931072
4132,separation,n,16144,breakup,Synset('separation.n.02'),hearthstone,0.7974158078432083,0.8044014200568199,0.8009086139500141,0.6774011179804802,0.6814147233963013,0.6794079206883907
4133,demon,n,16143,devil,Synset('monster.n.04'),information,0.8104574680328369,0.8116576224565506,0.8110575452446938,0.6366323828697205,0.6199006885290146,0.6282665356993675
4134,eating,n,16142,feeding,Synset('eating.n.01'),thousandth,0.8156517818570137,0.8209817409515381,0.8183167614042759,0.6413342729210854,0.6642127633094788,0.6527735181152821
4135,structural,a,16138,morphological,Synset('morphologic.a.01'),disheartened,0.7878569290041924,0.7909402772784233,0.7893986031413078,0.687511034309864,0.683314360678196,0.68541269749403
4137,equality,n,16126,equivalence,Synset('equality.n.02'),hydroxyproline,0.831151083111763,0.8393222615122795,0.8352366723120213,0.6962806284427643,0.6988916173577309,0.6975861229002476
4138,logical,a,16111,consistent,Synset('coherent.a.01'),pathological,0.7355892360210419,0.7294964045286179,0.7325428202748299,0.7549852356314659,0.7465517744421959,0.7507685050368309
4139,probability,n,16109,chance,Synset('probability.n.01'),willowherb,0.8588154092431068,0.8326016217470169,0.8457085154950619,0.7037795782089233,0.7051255106925964,0.7044525444507599
4140,await,v,16102,look,Synset('expect.v.03'),bottleneck,0.6633773967623711,0.6535831466317177,0.6584802716970444,0.6744744181632996,0.6752749159932137,0.6748746670782566
4142,acquisition,n,16072,learning,Synset('learning.n.01'),everyman,0.7732470110058784,0.7778972461819649,0.7755721285939217,0.6747077777981758,0.696010023355484,0.6853589005768299
4143,custody,n,16070,hands,Synset('hands.n.01'),helotiaceae,0.7022631838917732,0.7062225267291069,0.7042428553104401,0.7199774533510208,0.7202462702989578,0.7201118618249893
4145,greet,v,16069,recognise,Synset('greet.v.01'),spoil,0.712013952434063,0.7037772089242935,0.7078955806791782,0.6588321477174759,0.6586809232831001,0.658756535500288
4146,trash,n,16056,scrap,Synset('rubbish.n.01'),wbn,0.7315336465835571,0.7292310819029808,0.730382364243269,0.6484374180436134,0.6630747839808464,0.6557561010122299
4147,judicial,a,16050,juridic,Synset('judicial.a.03'),outdoor,0.7441223785281181,0.7580827921628952,0.7511025853455067,0.7116651758551598,0.7123256102204323,0.711995393037796
4148,earthquake,n,16050,seism,Synset('earthquake.n.01'),cut,0.8331747576594353,0.8353616073727608,0.834268182516098,0.5848287045955658,0.5845131278038025,0.5846709161996841
4149,insane,a,16042,harebrained,Synset('harebrained.s.01'),manual,0.69001704454422,0.7198919728398323,0.7049545086920261,0.6630779132246971,0.6744557991623878,0.6687668561935425
4150,realistic,a,16029,naturalistic,Synset('naturalistic.s.01'),unforbearing,0.8147785812616348,0.8120614737272263,0.8134200274944305,0.7215786278247833,0.72975804656744,0.7256683371961117
4151,wake,n,16026,viewing,Synset('wake.n.04'),introversion,0.6230960860848427,0.5905031189322472,0.6067996025085449,0.6804459393024445,0.6834912076592445,0.6819685734808445
4152,assemble,v,16017,meet,Synset('meet.v.07'),foliate,0.7409792542457581,0.736673541367054,0.738826397806406,0.6722607314586639,0.6780354678630829,0.6751480996608734
4153,necessity,n,16013,requisite,Synset('necessity.n.02'),shrimp,0.8021556511521339,0.8036954775452614,0.8029255643486977,0.6333607062697411,0.6353907436132431,0.6343757249414921
4154,horn,n,16012,hooter,Synset('automobile_horn.n.01'),eviction,0.7314905449748039,0.7222024127840996,0.7268464788794518,0.6171112358570099,0.6054003611207008,0.6112557984888554
4155,parameter,n,16010,argument,Synset('argument.n.05'),cubitiere,0.796286016702652,0.7696584761142731,0.7829722464084625,0.6949285566806793,0.7096782103180885,0.7023033834993839
4156,grip,n,16005,traction,Synset('grip.n.04'),breve,0.7407384738326073,0.7521334514021873,0.7464359626173973,0.6141198948025703,0.625190369784832,0.6196551322937012
4157,modify,v,16000,change,Synset('change.v.01'),emancipate,0.825276218354702,0.818436823785305,0.8218565210700035,0.7200741320848465,0.743235319852829,0.7316547259688377
4158,signal,v,15998,indicate,Synset('bespeak.v.01'),actuate,0.8120249584317207,0.8013217747211456,0.8066733665764332,0.7308702170848846,0.7216352224349976,0.7262527197599411
4159,sponsor,v,15998,frequent,Synset('patronize.v.02'),overstay,0.6888172999024391,0.6842182204127312,0.6865177601575851,0.7002981901168823,0.7059548497200012,0.7031265199184418
4160,mathematics,n,15994,math,Synset('mathematics.n.01'),cultivar,0.8923539221286774,0.8903404325246811,0.8913471773266792,0.6463242843747139,0.6735661923885345,0.6599452383816242
4161,hallway,n,15988,hall,Synset('hallway.n.01'),collar,0.8547939732670784,0.8291524425148964,0.8419732078909874,0.6732666715979576,0.6893728375434875,0.6813197545707226
4164,liability,n,15952,indebtedness,Synset('indebtedness.n.01'),encouragement,0.7696003541350365,0.775789238512516,0.7726947963237762,0.7039723545312881,0.7041450291872025,0.7040586918592453
4165,crawl,v,15944,fawn,Synset('fawn.v.01'),groove,0.6761776059865952,0.6940504238009453,0.6851140148937702,0.7293138429522514,0.7408189475536346,0.735066395252943
4166,theoretical,a,15943,theoretic,Synset('theoretical.a.01'),amenable,0.8640351071953773,0.8632896542549133,0.8636623807251453,0.690882608294487,0.6916547268629074,0.6912686675786972
4167,condemn,v,15942,reprobate,Synset('condemn.v.01'),lock,0.7636197879910469,0.7685227021574974,0.7660712450742722,0.6466558873653412,0.6609740853309631,0.6538149863481522
4169,homeland,n,15934,motherland,Synset('fatherland.n.01'),maintainer,0.7879450917243958,0.7913814187049866,0.7896632552146912,0.7254206985235214,0.7224286049604416,0.7239246517419815
4170,technological,a,15934,technical,Synset('technical.a.03'),rhetorical,0.8681863248348236,0.8660900145769119,0.8671381697058678,0.756147637963295,0.7616255953907967,0.7588866166770458
4171,exam,n,15933,examination,Synset('examination.n.02'),twinkler,0.8573519736528397,0.8375168740749359,0.8474344238638878,0.6670865193009377,0.6611313298344612,0.6641089245676994
4172,anchor,n,15923,linchpin,Synset('anchor.n.02'),hastiness,0.7399766370654106,0.735260434448719,0.7376185357570648,0.7071218341588974,0.6930260136723518,0.7000739239156246
4173,spell,v,15921,write,Synset('spell.v.03'),light,0.7049569711089134,0.6865397542715073,0.6957483626902103,0.671205073595047,0.6641364246606827,0.6676707491278648
4175,conscious,a,15895,witting,Synset('conscious.s.01'),moneyless,0.6618919223546982,0.6700137183070183,0.6659528203308582,0.703767791390419,0.7042916491627693,0.7040297202765942
4178,hostage,n,15872,surety,Synset('hostage.n.01'),puffinus,0.5936475172638893,0.606535479426384,0.6000914983451366,0.6057000681757927,0.6232526302337646,0.6144763492047787
4179,reserve,v,15866,hold,Synset('reserve.v.04'),pervaporate,0.6893244609236717,0.6678353995084763,0.678579930216074,0.7015402913093567,0.7000607028603554,0.700800497084856
4181,mill,n,15859,grinder,Synset('mill.n.04'),balkan,0.6832578927278519,0.6972785741090775,0.6902682334184647,0.6905014961957932,0.682768240571022,0.6866348683834076
4182,teenage,a,15845,teen,Synset('adolescent.s.02'),anestrous,0.8837413638830185,0.8881184458732605,0.8859299048781395,0.6948146745562553,0.7022639736533165,0.6985393241047859
4184,retrieve,v,15830,recollect,Synset('remember.v.01'),yoke,0.7400795221328735,0.7575783431529999,0.7488289326429367,0.7201955392956734,0.7346635237336159,0.7274295315146446
4186,sentiment,n,15815,opinion,Synset('opinion.n.01'),younker,0.825832225382328,0.8238156363368034,0.8248239308595657,0.6983911246061325,0.7170600816607475,0.70772560313344
4187,offering,n,15814,offer,Synset('offer.n.02'),underfur,0.8865846246480942,0.89564149081707,0.8911130577325821,0.6378844529390335,0.6532745733857155,0.6455795131623745
4188,oral,a,15805,unwritten,Synset('oral.s.01'),exotic,0.6603733152151108,0.6696368679404259,0.6650050915777683,0.647843599319458,0.6465258374810219,0.6471847184002399
4189,convinced,a,15803,positive,Synset('convinced.s.01'),trillion,0.6644745320081711,0.6742478236556053,0.6693611778318882,0.600685179233551,0.6226167678833008,0.6116509735584259
4193,bounce,v,15792,rebound,Synset('bounce.v.01'),unburden,0.817749597132206,0.8117759749293327,0.8147627860307693,0.6984954550862312,0.6922153383493423,0.6953553967177868
4194,goodness,n,15790,good,Synset('good.n.02'),papist,0.7699382528662682,0.7647354155778885,0.7673368342220783,0.6420821473002434,0.6502014994621277,0.6461418233811855
4195,affiliation,n,15784,tie,Synset('affiliation.n.01'),stepson,0.728459894657135,0.7236862927675247,0.7260730937123299,0.6803469136357307,0.6865180060267448,0.6834324598312378
4196,punch,v,15780,plug,Synset('punch.v.01'),brush,0.6794326975941658,0.6779582723975182,0.678695484995842,0.6466387957334518,0.6595358848571777,0.6530873402953148
4197,burst,v,15772,break,Synset('break.v.09'),fireproof,0.7681856974959373,0.7652602344751358,0.7667229659855366,0.7123816981911659,0.723946213722229,0.7181639559566975
4199,blessing,n,15758,thanksgiving,Synset('grace.n.06'),eucalypt,0.7726709917187691,0.7749279886484146,0.7737994901835918,0.6249441578984261,0.6550009623169899,0.639972560107708
4200,command,v,15758,control,Synset('control.v.01'),loop,0.7902170494198799,0.7833244949579239,0.7867707721889019,0.6491091027855873,0.6475457400083542,0.6483274213969707
4201,continuous,a,15752,uninterrupted,Synset('continuous.a.01'),mucocutaneous,0.8290824741125107,0.8350530117750168,0.8320677429437637,0.6982696130871773,0.7136435285210609,0.7059565708041191
4204,repair,n,15742,fixture,Synset('repair.n.01'),jeerer,0.6907874867320061,0.6835817247629166,0.6871846057474613,0.6907389536499977,0.6943026483058929,0.6925208009779453
4205,worry,n,15739,concern,Synset('concern.n.04'),broca,0.8662025779485703,0.8671825751662254,0.8666925765573978,0.6680927872657776,0.6881926357746124,0.678142711520195
4206,ritual,n,15737,rite,Synset('ritual.n.01'),subordination,0.843932256102562,0.825812317430973,0.8348722867667675,0.6920807138085365,0.6955641433596611,0.6938224285840988
4207,bath,n,15725,bathroom,Synset('bathroom.n.01'),sitting,0.8079246580600739,0.8157286196947098,0.8118266388773918,0.6662260219454765,0.6524228379130363,0.6593244299292564
4208,sneak,v,15716,pilfer,Synset('pilfer.v.01'),obsolesce,0.6749513745307922,0.678643561899662,0.6767974682152271,0.6690055057406425,0.6771230772137642,0.6730642914772034
4210,mud,n,15699,clay,Synset('mud.n.01'),smoothbark,0.7828896641731262,0.7877938225865364,0.7853417433798313,0.7272852137684822,0.7343390956521034,0.7308121547102928
4211,scan,v,15695,rake,Synset('scan.v.02'),scab,0.654395192861557,0.6693177595734596,0.6618564762175083,0.7058104500174522,0.7216948866844177,0.713752668350935
4212,reminder,n,15692,monitor,Synset('admonisher.n.01'),brioche,0.6941655203700066,0.6904737874865532,0.6923196539282799,0.6628107130527496,0.6731100231409073,0.6679603680968285
4214,slavery,n,15684,bondage,Synset('bondage.n.02'),hyderabad,0.8534344211220741,0.8502726927399635,0.8518535569310188,0.6675800159573555,0.689373604953289,0.6784768104553223
4216,quantity,n,15672,amount,Synset('measure.n.02'),arrangement,0.8329968899488449,0.8170434162020683,0.8250201530754566,0.7166431248188019,0.7149096801877022,0.715776402503252
4217,olympics,n,15664,olympiad,Synset('olympic_games.n.01'),anxiety,0.9032282382249832,0.9114372134208679,0.9073327258229256,0.702965721487999,0.691014751791954,0.6969902366399765
4219,slope,n,15651,gradient,Synset('gradient.n.02'),engorgement,0.7774584293365479,0.7771805673837662,0.777319498360157,0.6604019850492477,0.6753978952765465,0.6678999401628971
4220,skirt,n,15648,bird,Synset('dame.n.01'),murder,0.6546180248260498,0.6600490137934685,0.6573335193097591,0.684828370809555,0.6670597940683365,0.6759440824389458
4221,outlet,n,15645,release,Synset('release.n.09'),chewer,0.7440328225493431,0.7362347021698952,0.7401337623596191,0.644472025334835,0.6533565819263458,0.6489143036305904
4222,curtain,n,15640,drape,Synset('curtain.n.01'),endoscopy,0.6767926663160324,0.671673871576786,0.6742332689464092,0.71310093998909,0.7070583924651146,0.7100796662271023
4223,declaration,n,15635,resolve,Synset('resolution.n.01'),message,0.7137145772576332,0.7081884741783142,0.7109515257179737,0.7419666349887848,0.7319481819868088,0.7369574084877968
4224,seal,v,15632,varnish,Synset('varnish.v.01'),starve,0.6765139624476433,0.6888671293854713,0.6826905459165573,0.6498459205031395,0.6410401538014412,0.6454430371522903
4225,immune,a,15631,resistant,Synset('immune.s.03'),phosphorescent,0.7838172912597656,0.768882691860199,0.7763499915599823,0.6700095757842064,0.6718002259731293,0.6709049008786678
4226,switch,n,15630,shift,Synset('switch.n.07'),socialization,0.8037206083536148,0.8054886534810066,0.8046046309173107,0.6581191569566727,0.6585954651236534,0.658357311040163
4229,identical,a,15611,superposable,Synset('identical.s.05'),physiotherapeutic,0.72465880215168,0.7284961715340614,0.7265774868428707,0.6866480559110641,0.6853620782494545,0.6860050670802593
4230,credit,v,15608,accredit,Synset('accredit.v.03'),reread,0.7243426069617271,0.7313823774456978,0.7278624922037125,0.654104433953762,0.6610862016677856,0.6575953178107738
4231,regret,v,15607,repent,Synset('repent.v.02'),cheerlead,0.7677754014730453,0.7625347226858139,0.7651550620794296,0.7216216996312141,0.7091961652040482,0.7154089324176311
4232,quest,n,15593,seeking,Synset('quest.n.02'),moravia,0.7880009785294533,0.7843801751732826,0.786190576851368,0.702580988407135,0.7050898373126984,0.7038354128599167
4233,flat,n,15583,flatcar,Synset('flatcar.n.01'),mussolini,0.9051347523927689,0.909239873290062,0.9071873128414154,0.6587473228573799,0.6427426412701607,0.6507449820637703
4234,entrepreneur,n,15581,enterpriser,Synset('entrepreneur.n.01'),religionism,0.7546569332480431,0.7567655146121979,0.7557112239301205,0.7457814365625381,0.7362450659275055,0.7410132512450218
